,品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数
607,G1163ECB010    ,2023,35,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,1.0,0.8599999999999999,0.3500000000000001,0.050000000000000044,0.24999999999999978,0.73,0.0,（株）青山製作所,3
608,G1163ECB010    ,2023,36,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,4.0,0.915,0.17500000000000004,0.1299999999999999,0.21000000000000008,0.6699999999999999,9.5625,（株）青山製作所,44
609,G1163ECB010    ,2023,37,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,3.0,0.91,0.21999999999999997,0.25,0.24,0.73,8.4375,（株）青山製作所,41
610,G1163ECB010    ,2023,38,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,4.0,0.9,0.17999999999999994,0.24,0.24999999999999978,0.69,8.775,（株）青山製作所,41
611,G1163ECB010    ,2023,39,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,4.0,0.9199999999999999,0.2200000000000002,0.5300000000000002,0.20999999999999996,1.01,9.0,（株）青山製作所,45
612,G1163ECE010    ,2023,35,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,2.0,0.8999999999999999,0.4,0.19000000000000006,0.10999999999999999,0.715,0.0,（株）青山製作所,6
613,G1163ECE010    ,2023,36,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,4.0,0.9199999999999999,0.17999999999999994,0.3799999999999999,0.16000000000000014,0.8200000000000001,20.55,（株）青山製作所,97
614,G1163ECE010    ,2023,37,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.0,0.91,0.24,0.5350000000000001,0.16000000000000014,0.94,18.84,（株）青山製作所,90
615,G1163ECE010    ,2023,38,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.5,0.9099999999999999,0.21999999999999997,0.5650000000000001,0.16999999999999993,1.06,19.29,（株）青山製作所,92
616,G1163ECE010    ,2023,39,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.0,0.9199999999999999,0.2200000000000002,0.5800000000000001,0.1499999999999999,0.98,19.23,（株）青山製作所,97
617,G117362010     ,2023,36,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,5.01,0.41999999999999993,1.29,0.11000000000000032,2.17,52.5,多摩川精機販売（株）,221
618,G117362010     ,2023,37,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,5.01,0.4800000000000004,1.15,0.13999999999999968,1.88,47.0,多摩川精機販売（株）,253
619,G117362010     ,2023,38,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,5.01,0.39000000000000057,1.455,0.13999999999999968,1.9500000000000002,48.72222222222222,多摩川精機販売（株）,240
620,G117362010     ,2023,39,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,5.01,0.25,1.365,0.1299999999999999,1.7950000000000002,48.77777777777778,多摩川精機販売（株）,252
621,G1174ECB010    ,2023,36,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2700000000000005,0.5049999999999999,1.195,0.23500000000000032,1.755,8.22,住友電装（株）,32
622,G1174ECB010    ,2023,37,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2400000000000002,0.5549999999999999,0.9450000000000003,0.21499999999999986,1.88,7.44,住友電装（株）,40
623,G1174ECB010    ,2023,38,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2700000000000005,0.4899999999999993,1.75,0.22000000000000064,2.5299999999999994,7.56,住友電装（株）,37
624,G1174ECB010    ,2023,39,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.23,0.935,0.645,0.1850000000000005,1.7300000000000004,7.74,住友電装（株）,40
625,G1174ECE010    ,2023,36,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2700000000000005,0.71,1.4499999999999993,0.22000000000000064,2.45,10.58,住友電装（株）,39
626,G1174ECE010    ,2023,37,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2499999999999998,0.5299999999999994,1.4800000000000004,0.21999999999999975,2.6499999999999995,9.5,住友電装（株）,51
627,G1174ECE010    ,2023,38,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2700000000000005,0.4899999999999993,2.0,0.2400000000000002,2.74,9.98,住友電装（株）,49
628,G1174ECE010    ,2023,39,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.2699999999999998,0.7800000000000002,1.1499999999999997,0.20999999999999996,2.335,9.86,住友電装（株）,50
629,G1250ECB010    ,2023,35,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,2.0,2.96,0.31000000000000005,0.010000000000000231,0.27,0.5900000000000003,0.0,（株）バルカー,1
630,G1250ECB010    ,2023,36,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.8500000000000005,0.3100000000000005,0.8799999999999999,0.3250000000000002,1.6599999999999997,4.25,（株）バルカー,16
631,G1250ECB010    ,2023,37,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.86,0.24499999999999966,0.8150000000000004,0.35999999999999943,1.5999999999999996,3.75,（株）バルカー,20
632,G1250ECB010    ,2023,38,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.8500000000000005,0.27999999999999936,1.0499999999999998,0.41999999999999993,1.8399999999999999,3.9,（株）バルカー,19
633,G1250ECB010    ,2023,39,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.86,0.1999999999999993,1.3200000000000003,0.3099999999999996,2.29,4.0,（株）バルカー,21
634,G1250ECC010    ,2023,36,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.5,4.855,0.3100000000000005,2.23,0.6400000000000001,3.1350000000000002,2.6,（株）バルカー,8
635,G1250ECC010    ,2023,37,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.5,4.86,0.23999999999999977,1.065,0.5800000000000001,2.2600000000000002,2.65,（株）バルカー,14
636,G1250ECC010    ,2023,38,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.5,4.8500000000000005,0.3350000000000002,1.3199999999999994,0.6800000000000002,2.9749999999999996,2.4,（株）バルカー,12
637,G1250ECC010    ,2023,39,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.86,0.1899999999999995,1.7000000000000002,0.6000000000000005,2.869999999999999,2.5,（株）バルカー,13
638,G1250ECE010    ,2023,35,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,2.0,2.96,0.31000000000000005,0.0900000000000003,0.25,0.6500000000000004,0.0,（株）バルカー,1
639,G1250ECE010    ,2023,36,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.8500000000000005,0.3100000000000003,1.27,0.2549999999999999,1.8749999999999996,8.816666666666666,（株）バルカー,36
640,G1250ECE010    ,2023,37,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,2.0,4.86,0.2649999999999997,1.6600000000000001,0.28500000000000014,2.3200000000000003,7.916666666666667,（株）バルカー,42
641,G1250ECE010    ,2023,38,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.0,4.8500000000000005,0.27499999999999947,1.0199999999999996,0.29499999999999993,1.7849999999999997,8.316666666666666,（株）バルカー,40
642,G1250ECE010    ,2023,39,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,2.0,4.86,0.20000000000000018,1.9100000000000001,0.2599999999999998,2.5599999999999996,8.216666666666667,（株）バルカー,43
643,G9201ECB030    ,2023,35,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8.0,1.0,0.9199999999999999,0.18000000000000016,0.45999999999999996,0.22999999999999998,0.77,0.0,佐藤工業（株）,3
644,G9201ECB030    ,2023,36,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8.0,1.0,0.9199999999999999,1.4499999999999993,0.4300000000000006,0.17000000000000104,2.4699999999999998,51.375,佐藤工業（株）,246
645,G9201ECB030    ,2023,37,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8.0,1.0,0.9199999999999999,0.7700000000000005,0.8999999999999999,0.17999999999999972,3.02,46.5,佐藤工業（株）,246
646,G9201ECB030    ,2023,38,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8.0,2.0,0.46999999999999975,0.41999999999999993,1.185,0.17999999999999972,1.9300000000000006,47.25,佐藤工業（株）,210
647,G9201ECB030    ,2023,39,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8.0,1.0,0.9199999999999999,0.28000000000000025,0.54,0.16999999999999993,1.3399999999999999,48.375,佐藤工業（株）,255
648,G9201ECE010    ,2023,35,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8.0,2.0,0.45999999999999996,0.27,0.04999999999999982,0.14500000000000002,0.48999999999999977,0.0,佐藤工業（株）,4
649,G9201ECE010    ,2023,36,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8.0,1.0,0.9199999999999999,1.12,0.54,0.15999999999999925,1.9500000000000002,66.125,佐藤工業（株）,291
650,G9201ECE010    ,2023,37,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8.0,2.0,0.45999999999999996,1.165,0.4399999999999995,0.16999999999999993,3.28,59.375,佐藤工業（株）,320
651,G9201ECE010    ,2023,38,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8.0,1.0,0.9199999999999999,0.7000000000000002,1.0299999999999998,0.16000000000000014,2.0,62.375,佐藤工業（株）,303
652,G9201ECE010    ,2023,39,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8.0,2.0,0.45999999999999996,0.28000000000000025,0.5300000000000002,0.16000000000000014,2.3899999999999997,61.625,佐藤工業（株）,267
