,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数,社内LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,使用工程
400,9031150A014    ,2023,38,6.0,0.0,0.0,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.7999999999999998,0.2699999999999998,0.52,0.29000000000000004,1.1199999999999999,10.44047619047619,ＮＯＫ（株）,53,2.0740740740740735,2.542860314224882,0.03,0.7241896789705728,99.905,450.0,-0.1428571428571429,-2.220446049250313e-16,-0.036363636363636376,8.ファイナル後半
553,9031150A014    ,2023,39,7.0,0.0,0.0,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.8,0.22999999999999998,0.51,0.29000000000000004,1.2199999999999998,10.452380952380953,ＮＯＫ（株）,54,2.2592592592592586,2.9632914709617593,0.03,0.8034801254256776,99.955,464.0,0.16666666666666674,0.08928571428571419,0.018867924528301883,8.ファイナル後半
123,9031150A015    ,2023,36,5.0,0.0,0.0,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.81,0.25,0.33999999999999986,0.2400000000000002,0.8600000000000003,11.25,ＮＯＫ（株）,53,1.6226415094339628,1.9665683382497543,0.03,0.6131908383138759,99.89500000000001,480.0,-0.5,4.440892098500626e-16,52.0,8.ファイナル後半
258,9031150A015    ,2023,37,5.0,0.0,0.0,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.7999999999999998,0.2200000000000002,0.4700000000000002,0.3099999999999996,1.0799999999999998,10.071428571428571,ＮＯＫ（株）,55,2.0377358490566033,2.196698675704513,0.03,0.6463301563107622,99.44,462.0,0.0,0.25581395348837144,0.037735849056603765,8.ファイナル後半
401,9031150A015    ,2023,38,6.0,0.0,0.0,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,1.5,1.7999999999999998,0.2599999999999997,0.3650000000000002,0.2749999999999997,0.9049999999999998,10.44047619047619,ＮＯＫ（株）,52,1.7075471698113203,2.542860314224882,0.03,0.7241896789705728,99.905,450.0,0.19999999999999996,-0.1620370370370371,-0.054545454545454564,8.ファイナル後半
554,9031150A015    ,2023,39,6.0,0.0,0.0,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84.0,2.0,1.8,0.22999999999999998,0.5,0.28500000000000014,1.18,10.452380952380953,ＮＯＫ（株）,54,2.2264150943396226,2.5399641179672225,0.03,0.7238706543702725,99.955,464.0,0.0,0.30386740331491735,0.03846153846153855,8.ファイナル後半
555,9033106A003    ,2023,39,1.0,0.0,0.0,0.67,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,5000.0,1.0,1.8199999999999998,0.18000000000000016,4.91,8.18,13.270000000000001,0.1034,サトープレス工業（株）,1,19.80597014925373,34.788416848726044,0.0,0.028655769173850786,99.955,464.0,0.0,0.0,0.0,3.ギヤサブ・共通部品
124,9033904A002    ,2023,36,3.0,0.0,0.0,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,3.83,0.25,3.579999999999999,0.45999999999999996,4.53,0.945,サトープレス工業（株）,3,7.426229508196722,11.419435879867535,0.0,0.24170769620154275,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
259,9033904A002    ,2023,37,2.0,0.0,0.0,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,1.8399999999999999,0.2200000000000002,3.3,0.5800000000000001,5.085,0.946,サトープレス工業（株）,4,8.336065573770492,7.604909729721508,0.0,0.23260656146669487,99.44,462.0,-0.33333333333333337,0.12251655629139058,0.33333333333333326,4.TA・カバー・メイン
402,9033904A002    ,2023,38,2.0,0.0,0.0,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,1.8199999999999998,0.18500000000000005,2.5549999999999997,0.96,5.04,0.878,サトープレス工業（株）,6,8.262295081967213,8.193900460497206,0.0,0.21939927367507486,99.905,450.0,0.0,-0.008849557522123908,0.5,4.TA・カバー・メイン
556,9033904A002    ,2023,39,2.0,0.0,0.0,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000.0,1.0,2.8200000000000003,0.16500000000000004,3.07,0.6600000000000001,3.8950000000000005,0.9075,サトープレス工業（株）,4,6.385245901639345,7.927542263709692,0.0,0.2252146425791397,99.955,464.0,0.0,-0.22718253968253954,-0.33333333333333337,4.TA・カバー・メイン
260,9033904A003    ,2023,37,2.0,0.0,0.0,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,3.83,0.2599999999999998,3.59,2.87,6.72,0.411,サトープレス工業（株）,1,11.2,17.504244779358995,0.0,0.11150885838087614,99.44,462.0,0.0,0.0,0.0,3.ギヤサブ・共通部品
403,9033904A003    ,2023,38,3.0,0.0,0.0,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,1.8199999999999998,3.845,5.219999999999999,2.4750000000000005,11.540000000000001,0.378,サトープレス工業（株）,2,19.233333333333334,28.548589699668835,0.0,0.1036430902060131,99.905,450.0,0.5,0.7172619047619049,1.0,3.ギヤサブ・共通部品
557,9033904A003    ,2023,39,4.0,0.0,0.0,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000.0,1.0,3.8200000000000003,5.565,6.84,4.614999999999999,17.02,0.421,サトープレス工業（株）,2,28.366666666666667,34.176933987252,0.0,0.11554354112393792,99.955,464.0,0.33333333333333326,0.4748700173310223,0.0,3.ギヤサブ・共通部品
125,9034108A006    ,2023,36,3.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,0.55,0.23999999999999988,0.7749999999999999,0.2500000000000002,1.6500000000000001,4.193,（株）杉浦製作所,16,3.1132075471698113,6.9463900768502285,0.12,0.3242352883729705,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
261,9034108A006    ,2023,37,2.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,0.535,0.20999999999999996,0.53,0.535,1.775,3.756,（株）杉浦製作所,22,3.3490566037735845,5.169721972352327,0.12,0.27641405936464647,99.44,462.0,-0.33333333333333337,0.07575757575757569,0.375,2.MGケース
404,9034108A006    ,2023,38,5.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,2.0,0.54,0.17999999999999994,1.48,0.5499999999999998,2.43,3.886,（株）杉浦製作所,19,4.584905660377358,12.49194269696046,0.12,0.34178119151983566,99.905,450.0,1.5,0.36901408450704243,-0.13636363636363635,2.MGケース
558,9034108A006    ,2023,39,4.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,0.54,0.19000000000000006,1.04,0.6600000000000001,3.65,3.899,（株）杉浦製作所,17,6.886792452830188,9.960233766686503,0.12,0.3304505988837531,99.955,464.0,-0.19999999999999996,0.5020576131687242,-0.10526315789473684,2.MGケース
126,9034108A010    ,2023,36,1.0,0.0,0.0,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,2.0,2.5500000000000003,0.27,0.5899999999999999,1.6100000000000003,2.47,0.822,（株）杉浦製作所,1,5.255319148936171,11.811116622965535,0.12,0.08154467386046846,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
262,9034108A010    ,2023,37,1.0,0.0,0.0,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.0,0.53,0.23999999999999988,0.6100000000000001,3.4299999999999997,4.94,0.822,（株）杉浦製作所,3,10.510638297872342,11.811116622965535,0.12,0.08154467386046846,99.44,462.0,0.0,1.0,2.0,2.MGケース
405,9034108A010    ,2023,38,1.0,0.0,0.0,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,0.525,0.19,0.9099999999999999,1.0700000000000003,3.5,0.756,（株）杉浦製作所,4,7.446808510638299,12.842245851954589,0.12,0.07542589693582734,99.905,450.0,0.0,-0.2914979757085021,0.33333333333333326,2.MGケース
559,9034108A010    ,2023,39,1.0,0.0,0.0,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000.0,1.5,0.54,0.18999999999999972,1.0599999999999998,1.435000000000001,3.4800000000000004,0.774,（株）杉浦製作所,4,7.4042553191489375,12.543588971676574,0.12,0.07710522929852856,99.955,464.0,0.0,-0.005714285714285561,0.0,2.MGケース
127,9034114A004    ,2023,36,1.0,0.0,0.0,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.5,1.91,0.30000000000000004,0.7349999999999998,0.8400000000000003,1.875,0.828,（株）青山製作所,2,3.75,10.719492324843495,0.08,0.0917524432937601,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
263,9034114A004    ,2023,37,1.0,0.0,0.0,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,4.0,0.9299999999999999,0.31500000000000006,1.245,1.86,3.825,0.823,（株）青山製作所,4,7.65,10.784616822564294,0.08,0.0912164614500593,99.44,462.0,0.0,1.04,1.0,2.MGケース
406,9034114A004    ,2023,38,1.0,0.0,0.0,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,1.0,0.8599999999999999,0.08999999999999986,0.03000000000000025,0.8300000000000001,0.9500000000000002,0.758,（株）青山製作所,1,1.9000000000000004,11.7094190566892,0.08,0.0842200838589736,99.905,450.0,0.0,-0.7516339869281046,-0.75,2.MGケース
560,9034114A004    ,2023,39,1.0,0.0,0.0,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,2.5,0.9099999999999999,0.16499999999999992,0.5850000000000002,1.4600000000000002,3.6,0.8069999999999999,（株）青山製作所,4,7.2,10.998438221772508,0.08,0.08949916802928065,99.955,464.0,0.0,2.7894736842105257,3.0,2.MGケース
128,9034118A024    ,2023,36,4.0,0.0,0.0,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,2.5,0.9099999999999999,0.2400000000000001,2.215,0.29000000000000026,2.6550000000000002,2.6574999999999998,（株）青山製作所,8,5.105769230769231,13.359532861667605,0.08,0.28704031914484096,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
264,9034118A024    ,2023,37,5.0,0.0,0.0,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,2.0,0.8999999999999999,0.29000000000000004,2.26,0.23999999999999977,3.1000000000000005,2.375,（株）青山製作所,11,5.961538461538463,18.685767673621925,0.08,0.26041190591717667,99.44,462.0,0.25,0.16760828625235424,0.375,2.MGケース
407,9034118A024    ,2023,38,5.0,0.0,0.0,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,4.0,0.9299999999999999,0.22999999999999998,2.3,0.39000000000000057,2.8000000000000003,2.495,（株）青山製作所,11,5.384615384615385,17.787053396734297,0.08,0.27281204192557945,99.905,450.0,0.0,-0.09677419354838712,0.0,2.MGケース
561,9034118A024    ,2023,39,6.0,0.0,0.0,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200.0,3.0,0.89,0.20999999999999996,3.0199999999999996,0.3500000000000001,3.74,2.465,（株）青山製作所,13,7.1923076923076925,21.60423442994827,0.08,0.2710233028614099,99.955,464.0,0.19999999999999996,0.33571428571428563,0.18181818181818188,2.MGケース
129,9036324A003    ,2023,36,7.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.14,0.20999999999999996,0.38000000000000034,0.18999999999999995,0.7999999999999998,18.681818181818183,日本精工（株）,87,1.081081081081081,2.997566909975669,0.09,1.1169823440940576,99.89500000000001,480.0,-0.36363636363636365,0.06666666666666621,42.5,1.デフ・大物ギヤ・Brg
265,9036324A003    ,2023,37,7.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.1300000000000001,0.22999999999999998,0.3400000000000001,0.20999999999999996,0.7999999999999998,16.90909090909091,日本精工（株）,69,1.081081081081081,3.311827956989247,0.09,1.116263844181352,99.44,462.0,0.0,0.0,-0.2068965517241379,1.デフ・大物ギヤ・Brg
408,9036324A003    ,2023,38,7.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.1400000000000001,0.18999999999999995,0.33999999999999986,0.25,0.8199999999999998,17.181818181818183,日本精工（株）,77,1.108108108108108,3.259259259259259,0.09,1.11712631479964,99.905,450.0,0.0,0.025000000000000133,0.11594202898550732,1.デフ・大物ギヤ・Brg
562,9036324A003    ,2023,39,9.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22.0,4.0,1.15,0.20999999999999996,0.47,0.2200000000000002,1.0099999999999998,17.59090909090909,日本精工（株）,85,1.3648648648648647,4.093023255813954,0.09,1.2549794190155765,99.955,464.0,0.2857142857142858,0.23170731707317072,0.10389610389610393,1.デフ・大物ギヤ・Brg
130,9036324A004    ,2023,36,19.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.14,0.20999999999999996,0.505,0.1200000000000001,0.8999999999999999,31.5,日本精工（株）,144,1.216216216216216,4.825396825396825,0.09,1.837898009711533,99.89500000000001,480.0,-0.20833333333333337,0.11111111111111116,143.0,1.デフ・大物ギヤ・Brg
266,9036324A004    ,2023,37,17.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.1300000000000001,0.24,0.5599999999999998,0.15000000000000013,0.9900000000000002,28.2,日本精工（株）,121,1.3378378378378382,4.822695035460993,0.09,1.7422147277834916,99.44,462.0,-0.10526315789473684,0.10000000000000031,-0.1597222222222222,1.デフ・大物ギヤ・Brg
409,9036324A004    ,2023,38,17.5,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.1400000000000001,0.18999999999999995,0.6299999999999998,0.15000000000000036,1.0300000000000002,29.233333333333334,日本精工（株）,132,1.3918918918918923,4.789053591790193,0.09,1.7668046220307307,99.905,450.0,0.02941176470588225,0.04040404040404044,0.09090909090909083,1.デフ・大物ギヤ・Brg
563,9036324A004    ,2023,39,21.0,0.0,1.0,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30.0,4.0,1.15,0.21999999999999975,0.79,0.14000000000000012,1.2000000000000002,29.266666666666666,日本精工（株）,139,1.621621621621622,5.740318906605923,0.09,1.9333481763843796,99.955,464.0,0.19999999999999996,0.16504854368932032,0.05303030303030298,1.デフ・大物ギヤ・Brg
131,9036324A005    ,2023,36,18.0,0.0,1.0,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.5,1.14,0.19499999999999995,0.6800000000000002,0.1200000000000001,1.025,24.045454545454547,日本精工（株）,110,1.4855072463768115,5.988657844990548,0.09,1.7652921686880245,99.89500000000001,480.0,0.0,0.0,0.0,1.デフ・大物ギヤ・Brg
267,9036324A005    ,2023,37,16.0,0.0,1.0,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.0,1.1300000000000001,0.245,0.6550000000000001,0.15499999999999992,1.0499999999999998,21.59090909090909,日本精工（株）,92,1.5217391304347825,5.928421052631578,0.09,1.6483238877572273,99.44,462.0,-0.11111111111111116,0.024390243902439046,-0.1636363636363637,1.デフ・大物ギヤ・Brg
410,9036324A005    ,2023,38,16.5,0.0,1.0,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.0,1.14,0.18999999999999995,0.75,0.15999999999999992,1.08,22.681818181818183,日本精工（株）,103,1.5652173913043481,5.819639278557113,0.09,1.6855727555043858,99.905,450.0,0.03125,0.028571428571428914,0.11956521739130443,1.デフ・大物ギヤ・Brg
564,9036324A005    ,2023,39,20.0,0.0,1.0,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22.0,4.0,1.15,0.20499999999999996,0.915,0.13000000000000012,1.29,22.363636363636363,日本精工（株）,106,1.8695652173913044,7.154471544715447,0.09,1.8069935860408746,99.955,464.0,0.21212121212121215,0.19444444444444442,0.029126213592232997,1.デフ・大物ギヤ・Brg
132,9036340A010    ,2023,36,15.0,0.0,1.0,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,5.0,1.14,0.18999999999999995,0.5199999999999998,0.26000000000000023,1.0199999999999998,23.625,日本精工（株）,103,1.378378378378378,5.079365079365079,0.09,1.628003380906492,99.89500000000001,480.0,0.0,0.0,0.0,
268,9036340A010    ,2023,37,15.0,0.0,1.0,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,3.0,1.1300000000000001,0.24,0.6399999999999999,0.2799999999999998,1.2000000000000002,21.15,日本精工（株）,89,1.621621621621622,5.673758865248226,0.09,1.599998486999067,99.44,462.0,0.0,0.1764705882352946,-0.13592233009708743,
411,9036340A010    ,2023,38,15.0,0.0,1.0,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.0,1.1400000000000001,0.18999999999999995,0.7599999999999999,0.2999999999999998,1.2400000000000002,21.925,日本精工（株）,98,1.6756756756756759,5.473204104903078,0.09,1.6111570944762834,99.905,450.0,0.0,0.03333333333333344,0.101123595505618,
565,9036340A010    ,2023,39,18.0,0.0,1.0,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80.0,4.0,1.15,0.19999999999999996,0.7950000000000003,0.29499999999999993,1.405,21.95,日本精工（株）,104,1.8986486486486487,6.560364464692482,0.09,1.7305005930665553,99.955,464.0,0.19999999999999996,0.13306451612903203,0.061224489795918435,
133,9036345A004    ,2023,36,16.0,0.0,0.0,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.33,0.25,1.08,0.1299999999999999,1.4800000000000004,10.5,岡谷鋼機（株）,41,2.3125000000000004,4.631639889998552,0.0,1.0219306385286913,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
269,9036345A004    ,2023,37,12.0,0.0,0.0,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.31,0.25,1.3399999999999999,0.13999999999999968,1.79,9.4,岡谷鋼機（株）,51,2.796875,3.8802302269934676,0.0,0.8727126602173146,99.44,462.0,-0.25,0.2094594594594592,0.24390243902439024,4.TA・カバー・メイン
412,9036345A004    ,2023,38,12.0,0.0,0.0,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.31,0.28500000000000014,1.5150000000000001,0.13999999999999968,2.1499999999999995,9.744444444444444,岡谷鋼機（株）,48,3.359374999999999,3.743072716119127,0.0,0.8586922211073007,99.905,450.0,0.0,0.20111731843575398,-0.05882352941176472,4.TA・カバー・メイン
566,9036345A004    ,2023,39,12.0,0.0,0.0,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90.0,1.0,2.31,0.27,1.4400000000000004,0.10999999999999943,1.7699999999999996,9.755555555555556,岡谷鋼機（株）,51,2.765624999999999,3.7388095353490587,0.0,0.8582375471844124,99.955,464.0,0.0,-0.17674418604651165,0.0625,4.TA・カバー・メイン
134,9036628A005    ,2023,36,8.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.27000000000000024,1.1549999999999998,0.2549999999999999,1.6800000000000002,6.85,（株）ジェイテクト,30,2.709677419354839,4.027183488547697,0.0,0.7130325920660655,99.89500000000001,480.0,0.0,0.0,0.0,1.デフ・大物ギヤ・Brg
270,9036628A005    ,2023,37,6.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.92,0.27,0.9799999999999995,0.23999999999999977,1.6400000000000001,6.2,（株）ジェイテクト,33,2.645161290322581,3.337041156840934,0.0,0.6093200896019085,99.44,462.0,-0.25,-0.023809523809523836,0.10000000000000009,1.デフ・大物ギヤ・Brg
413,9036628A005    ,2023,38,5.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.26000000000000023,1.0049999999999997,0.25,1.6150000000000004,6.3,（株）ジェイテクト,30,2.60483870967742,2.736726874657909,0.0,0.5346606104963799,99.905,450.0,-0.16666666666666663,-0.015243902439024182,-0.09090909090909094,1.デフ・大物ギヤ・Brg
567,9036628A005    ,2023,39,4.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60.0,1.0,1.9699999999999998,0.2999999999999998,0.5850000000000004,0.2250000000000001,1.3000000000000003,6.45,（株）ジェイテクト,34,2.0967741935483875,2.138465650895483,0.0,0.4488851328473061,99.955,464.0,-0.19999999999999996,-0.195046439628483,0.1333333333333333,1.デフ・大物ギヤ・Brg
135,9036628A006    ,2023,36,7.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.9299999999999997,0.26500000000000035,1.4250000000000003,0.375,2.035,5.175000000000001,（株）ジェイテクト,20,3.2822580645161294,4.664334499416958,0.0,0.69320077489985,99.89500000000001,480.0,0.0,0.0,0.0,1.デフ・大物ギヤ・Brg
271,9036628A006    ,2023,37,4.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.92,0.27,0.9900000000000002,0.3600000000000003,1.6700000000000004,4.65,（株）ジェイテクト,25,2.693548387096775,2.96625880608083,0.0,0.5096347204479004,99.44,462.0,-0.4285714285714286,-0.17936117936117923,0.25,1.デフ・大物ギヤ・Brg
414,9036628A006    ,2023,38,4.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.9199999999999997,0.26000000000000023,0.9849999999999999,0.39500000000000046,1.8950000000000002,4.725,（株）ジェイテクト,24,3.0564516129032264,2.9191753329684365,0.0,0.5075868155574873,99.905,450.0,0.0,0.13473053892215558,-0.040000000000000036,1.デフ・大物ギヤ・Brg
568,9036628A006    ,2023,39,4.0,0.0,0.0,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80.0,1.0,1.9299999999999997,0.3200000000000003,0.7800000000000002,0.3700000000000001,1.7000000000000002,4.8375,（株）ジェイテクト,25,2.741935483870968,2.8512875345273097,0.0,0.504371480010076,99.955,464.0,0.0,-0.1029023746701847,0.04166666666666674,1.デフ・大物ギヤ・Brg
136,9036628A007    ,2023,36,11.0,0.0,0.0,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72.0,1.0,1.9299999999999997,0.28000000000000025,1.4400000000000002,0.20000000000000018,2.04,7.347222222222222,（株）ジェイテクト,32,3.578947368421053,5.162636073267714,0.0,0.8542216803700062,99.89500000000001,480.0,0.0,0.0,0.0,1.デフ・大物ギヤ・Brg
