,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数,実績LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ,順立装置在庫量/設計値MAX
478,9056451A084    ,2023,36,8.091666666666667,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,10.129999999999999,0.89,（株）ムロコーポレーション,3,10.892473118279568,52.55352774349981,0.0,0.15127995942325648
479,9056451A084    ,2023,37,10.75,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.4799999999999995,0.85,（株）ムロコーポレーション,2,4.817204301075268,73.1043862631758,0.0,0.14527638314086314
480,9056451A084    ,2023,38,11.791666666666666,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,7.609999999999999,0.95,（株）ムロコーポレーション,1,8.18279569892473,71.74728729337795,0.0,0.1620963797599842
481,9056451A085    ,2023,36,8.875,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,17.7475,0.71,（株）ムロコーポレーション,5,19.083333333333332,72.25433526011561,0.0,0.12157561682675427
482,9056451A085    ,2023,37,10.483333333333333,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,14.51,0.79,（株）ムロコーポレーション,3,15.602150537634408,76.70544620862904,0.0,0.1352078494402388
483,9056451A086    ,2023,36,9.616666666666667,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,20.755000000000003,0.53,（株）ムロコーポレーション,2,22.31720430107527,104.88239357254517,0.0,0.0912060658152687
484,9056451A086    ,2023,37,8.091666666666667,0.016666666666666666,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,14.4,0.45,（株）ムロコーポレーション,1,15.483870967741934,103.93919931492185,0.0,0.07749770111739057
485,9056451A087    ,2023,36,5.208333333333333,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,18.18,0.16,（株）ムロコーポレーション,1,19.548387096774192,188.16233140655106,0.0,0.02765530806660154
486,9056451A087    ,2023,38,5.775,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.94,0.16,（株）ムロコーポレーション,1,7.462365591397849,208.63439306358384,0.0,0.02765772899088094
487,9056451A087    ,2023,39,4.216666666666667,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.93,0.14,（株）ムロコーポレーション,1,3.150537634408602,174.09854115056424,0.0,0.024199567109858367
488,9056455A042    ,2023,37,11.091666666666667,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,11.4,0.53,（株）ムロコーポレーション,2,12.258064516129032,120.96920783800486,0.0,0.09127012600043427
489,9056455A042    ,2023,38,11.25,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,5.62,0.54,（株）ムロコーポレーション,1,6.043010752688172,120.42389210019267,0.0,0.09298220555877763
490,9056455A043    ,2023,36,9.0,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,20.919999999999998,0.55,（株）ムロコーポレーション,2,22.494623655913976,94.58749343142405,0.0,0.09457259098625805
491,9056455A043    ,2023,37,11.091666666666667,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,,,（株）ムロコーポレーション,1,,,0.0,
492,9056455A044    ,2023,36,5.891666666666667,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,16.356666666666666,0.4666666666666666,（株）ムロコーポレーション,4,17.58781362007168,72.97687861271677,0.0,0.08019486846208336
493,9056455A044    ,2023,37,7.783333333333333,0.03333333333333333,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,7.909999999999999,0.43,（株）ムロコーポレーション,3,8.50537634408602,104.62875834565578,0.0,0.0740703673160993
494,9056455A045    ,2023,37,5.7,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.34,0.48,（株）ムロコーポレーション,2,6.817204301075268,68.64161849710983,0.0,0.08243472433814805
495,9056455A045    ,2023,38,6.966666666666667,0.016666666666666666,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.625,0.49,（株）ムロコーポレーション,3,3.897849462365591,82.18316228225393,0.0,0.08424260703874385
496,9056455A045    ,2023,39,6.866666666666666,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.5100000000000002,0.45,（株）ムロコーポレーション,1,3.774193548387097,88.20381074716335,0.0,0.07743518656572351
497,9056455A046    ,2023,37,3.9,0.016666666666666666,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,,,（株）ムロコーポレーション,1,,,0.0,
498,9056457A134    ,2023,36,7.475,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,16.57,1.14,（株）ムロコーポレーション,1,17.817204301075268,37.90183551363959,0.0,0.19118216442513622
499,9056457A134    ,2023,37,7.483333333333333,0.008333333333333333,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,,,（株）ムロコーポレーション,1,,,0.0,
500,9056457A135    ,2023,36,10.841666666666667,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,18.166666666666668,1.71,（株）ムロコーポレーション,4,19.53405017921147,36.64830026253817,0.0,0.28201339598654096
501,9056457A135    ,2023,37,10.3,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,,,（株）ムロコーポレーション,1,,,0.0,
502,9056457A135    ,2023,38,10.516666666666667,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.37,1.84,（株）ムロコーポレーション,2,6.849462365591398,33.03803300661808,0.0,0.3007336785949383
503,9056457A136    ,2023,36,4.866666666666666,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.034000000000001,0.9640000000000001,（株）ムロコーポレーション,7,6.488172043010753,29.18155725581432,0.0,0.1611812211853663
504,9056457A136    ,2023,37,5.125,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,7.220000000000001,0.8999999999999999,（株）ムロコーポレーション,7,7.763440860215054,32.91586384071933,0.0,0.15135467376461137
505,9056457A136    ,2023,38,5.158333333333333,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.348000000000001,0.96,（株）ムロコーポレーション,6,6.825806451612904,31.059328837508026,0.0,0.16085946414407337
506,9056457A136    ,2023,39,4.7,0.05,0.058333333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.18,0.88,（株）ムロコーポレーション,1,2.3440860215053765,30.872306883867576,0.0,0.1478159088464651
507,9056457A137    ,2023,36,1.7916666666666667,0.041666666666666664,0.058333333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.734,0.492,（株）ムロコーポレーション,7,2.939784946236559,21.049704716700344,0.0,0.08307712842799861
508,9056457A137    ,2023,37,2.308333333333333,0.05,0.058333333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.9766666666666666,0.3133333333333333,（株）ムロコーポレーション,7,3.200716845878136,42.58393801500431,0.0,0.05379108120087781
509,9056457A137    ,2023,38,2.6,0.03333333333333333,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,5.09,0.37,（株）ムロコーポレーション,4,5.473118279569892,40.61865333541635,0.0,0.06340357202396874
510,9056457A137    ,2023,39,2.15,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.86,0.31666666666666665,（株）ムロコーポレーション,3,3.0752688172043006,39.24551262549437,0.0,0.05432309146859655
511,9056457A138    ,2023,36,1.4482758620689655,0.02586206896551724,0.02586206896551724,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.36,0.12666666666666668,（株）ムロコーポレーション,4,4.688172043010753,66.09107980235619,0.0,0.021869324064468728
512,9056457A138    ,2023,37,1.8666666666666667,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,7.085000000000001,0.065,（株）ムロコーポレーション,5,7.618279569892474,165.9997035719579,0.0,0.011240378571039792
513,9056457A138    ,2023,38,2.6333333333333333,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,6.600000000000001,0.13,（株）ムロコーポレーション,1,7.096774193548388,117.08907662664886,0.0,0.022463812156968296
514,9056463A032    ,2023,36,5.008333333333334,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,13.586666666666666,0.36000000000000004,（株）ムロコーポレーション,3,14.60931899641577,80.41639905801756,0.0,0.06198862039603643
515,9056463A032    ,2023,37,6.291666666666667,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,,,（株）ムロコーポレーション,1,,,0.0,
516,9056463A033    ,2023,36,2.216666666666667,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,5.62,0.10600000000000001,（株）ムロコーポレーション,6,6.043010752688172,120.87832188170282,0.0,0.01832113062419523
517,9056463A033    ,2023,37,3.125,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.56,0.13,（株）ムロコーポレーション,3,3.8279569892473115,138.95064473099154,0.0,0.02246792833402442
518,9056463A033    ,2023,38,3.4,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,5.155,0.125,（株）ムロコーポレーション,2,5.543010752688172,157.22543352601156,0.0,0.021606962753748998
519,9056463A033    ,2023,39,2.658333333333333,0.05,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.165,0.125,（株）ムロコーポレーション,2,2.3279569892473115,122.92870905587667,0.0,0.021601935785841513
520,9056463A034    ,2023,36,1.9083333333333334,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.318,0.046,（株）ムロコーポレーション,6,3.5677419354838706,239.80061992125326,0.0,0.007956397443690278
521,9056463A034    ,2023,37,2.408333333333333,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.4399999999999995,0.05,（株）ムロコーポレーション,6,4.774193548387096,278.4200385356454,0.0,0.008648369228785044
522,9056463A034    ,2023,38,2.25,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.095,0.042499999999999996,（株）ムロコーポレーション,5,4.403225806451612,306.01836110166613,0.0,0.0073514279810777535
523,9056463A034    ,2023,39,1.8166666666666667,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.185,0.042499999999999996,（株）ムロコーポレーション,4,2.349462365591398,247.08149155616005,0.0,0.007351172316317383
524,9056463A035    ,2023,36,1.4083333333333334,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.0275,0.0,（株）ムロコーポレーション,5,4.330645161290322,inf,0.0,0.0
525,9056463A035    ,2023,37,1.4105263157894736,0.042105263157894736,0.031578947368421054,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.775,0.0,（株）ムロコーポレーション,5,2.983870967741935,inf,0.0,0.0
526,9056463A035    ,2023,38,1.5196078431372548,0.049019607843137254,0.0392156862745098,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.8280000000000003,0.0,（株）ムロコーポレーション,6,3.0408602150537636,inf,0.0,0.0
527,9056463A035    ,2023,39,1.5412844036697249,0.045871559633027525,0.03669724770642202,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,1.84,0.0,（株）ムロコーポレーション,3,1.978494623655914,inf,0.0,0.0
528,9056463A036    ,2023,36,1.054054054054054,0.02702702702702703,0.013513513513513514,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,4.78,0.0,（株）ムロコーポレーション,2,5.139784946236559,inf,0.0,0.0
529,9056463A036    ,2023,37,1.0,0.05660377358490566,0.0,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,1.25,0.0,（株）ムロコーポレーション,4,1.3440860215053763,inf,0.0,0.0
530,9056463A036    ,2023,38,1.1,0.125,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,3.2439999999999998,0.0,（株）ムロコーポレーション,5,3.4881720430107523,inf,0.0,0.0
531,9056463A036    ,2023,39,1.2105263157894737,0.02631578947368421,0.017543859649122806,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,2.0400000000000005,0.0,（株）ムロコーポレーション,1,2.1935483870967745,inf,0.0,0.0
532,9056463A037    ,2023,36,1.0,0.013157894736842105,0.0,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,12.63,0.0,（株）ムロコーポレーション,1,13.580645161290322,inf,0.0,0.0
533,9056463A037    ,2023,37,1.3333333333333333,0.016666666666666666,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,7.19,0.0,（株）ムロコーポレーション,2,7.731182795698925,inf,0.0,0.0
534,9056463A037    ,2023,38,1.2833333333333334,0.016666666666666666,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100.0,1.0,9.860000000000001,0.0,（株）ムロコーポレーション,1,10.60215053763441,inf,0.0,0.0
535,9094906A012    ,2023,36,7.233333333333333,0.23333333333333334,0.24166666666666667,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.4,2.298,6.121333333333333,中庸スプリング（株）,30,3.8949152542372882,7.0758070006795375,0.1,0.6926794728073318
536,9094906A012    ,2023,37,6.3,0.26666666666666666,0.24166666666666667,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.393939393939394,1.9354545454545453,5.5458181818181815,中庸スプリング（株）,33,3.280431432973806,6.8023418116884065,0.1,0.6394289027554386
537,9094906A012    ,2023,38,6.75,0.225,0.225,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.5,2.5353333333333334,5.613933333333334,中庸スプリング（株）,30,4.297175141242938,7.199793669912961,0.1,0.6561388298264555
538,9094906A012    ,2023,39,6.066666666666666,0.25,0.23333333333333334,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500.0,1.3333333333333333,1.31,5.18552380952381,中庸スプリング（株）,21,2.2203389830508478,7.005530519918142,0.1,0.6154323549256383
539,G1144ECB010    ,2023,36,47.641666666666666,2.058333333333333,2.566666666666667,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.6896855345911952,61.70754716981132,住友電気工業（株）,318,2.6820405310971354,2.353828508855338,0.0,0.7095155686873352
540,G1144ECB010    ,2023,37,33.94166666666667,2.183333333333333,2.4833333333333334,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.6429253731343283,58.9910447761194,住友電気工業（株）,335,2.6078180525941717,1.754176272850169,0.0,0.5328799352706204
541,G1144ECB010    ,2023,38,44.63333333333333,1.9416666666666667,2.408333333333333,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.6245723684210527,58.773574561403514,住友電気工業（株）,304,2.578686299081036,2.3152792183873627,0.0,0.6970959458394469
542,G1144ECB010    ,2023,39,38.11666666666667,2.325,2.5416666666666665,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6.0,1.0,1.226476868327402,58.90747330960854,住友電気工業（株）,281,1.9467886798847653,1.972743746497454,0.0,0.5972003742657919
543,G1144ECE010    ,2023,36,75.75833333333334,2.558333333333333,2.4916666666666667,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.9741479099678458,59.353697749196144,矢崎総業（株）,311,3.4037032930480104,4.574866524234697,0.0,1.1324750532892913
544,G1144ECE010    ,2023,37,65.63333333333334,2.716666666666667,2.375,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.9146319018404907,57.202837423312886,矢崎総業（株）,326,3.3010894859318807,4.1124694672195234,0.0,1.022717169879853
545,G1144ECE010    ,2023,38,69.33333333333333,2.466666666666667,2.3333333333333335,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.9686577181208054,56.769295302013425,矢崎総業（株）,298,3.3942374450358717,4.377482048441113,0.0,1.0835831988901383
546,G1144ECE010    ,2023,39,59.34166666666667,2.1333333333333333,2.4166666666666665,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8.0,1.0,1.3638976377952756,55.51673228346457,矢崎総業（株）,254,2.351547651371165,3.8311719189930056,0.0,0.9552172146526733
547,G1163ECB010    ,2023,36,2.0707070707070705,0.40404040404040403,0.3434343434343434,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,3.42,0.8808510638297872,8.709574468085107,（株）青山製作所,50,1.631205673758865,2.110212951039402,0.08,0.518028065932922
548,G1163ECB010    ,2023,37,2.611111111111111,0.3425925925925926,0.3148148148148148,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,3.4545454545454546,0.9946341463414634,7.93079268292683,（株）青山製作所,44,1.8419150858175246,2.9222226999078216,0.08,0.5626714198265295
549,G1163ECB010    ,2023,38,2.6055045871559632,0.3577981651376147,0.3119266055045872,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,3.282608695652174,1.077906976744186,8.094767441860466,（株）青山製作所,46,1.9961240310077517,2.8568801420757466,0.08,0.5650938805063672
550,G1163ECB010    ,2023,39,5.5,0.3416666666666667,0.35,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80.0,3.3684210526315788,0.9728947368421053,8.200657894736842,（株）青山製作所,38,1.8016569200779726,5.952762409302259,0.08,0.7115530161970319
551,G1163ECE010    ,2023,36,8.833333333333334,0.75,0.7666666666666667,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.4757281553398056,1.0651515151515152,18.566666666666666,（株）青山製作所,103,2.009719839908519,4.222748664124165,0.08,1.071287976040473
552,G1163ECE010    ,2023,37,10.5,0.75,0.75,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.443396226415094,1.3740625,17.912187499999998,（株）青山製作所,106,2.5925707547169807,5.202896981297754,0.08,1.1558948899406563
553,G1163ECE010    ,2023,38,13.858333333333333,0.7083333333333334,0.725,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.2795698924731185,1.4614285714285715,17.592197802197802,（株）青山製作所,93,2.757412398921833,6.991904022618187,0.08,1.2827577357298288
554,G1163ECE010    ,2023,39,13.341666666666667,0.7166666666666667,0.7416666666666667,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100.0,3.3,0.9962500000000001,17.229375,（株）青山製作所,80,1.8797169811320755,6.872980579000319,0.08,1.257934356643481
555,G117362010     ,2023,36,66.55833333333334,1.9416666666666667,1.9833333333333334,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,2.4869230769230772,46.73100664767331,多摩川精機販売（株）,234,2.92579185520362,3.5167563375010378,0.0,1.265745031819392
556,G117362010     ,2023,37,54.38333333333333,1.7666666666666666,1.9083333333333334,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,2.3294615384615387,45.019444444444446,多摩川精機販売（株）,260,2.7405429864253397,2.9827075177849536,0.0,1.0821881070263808
557,G117362010     ,2023,38,60.46666666666667,1.925,1.8333333333333333,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,2.357142857142857,44.608225108225106,多摩川精機販売（株）,231,2.7731092436974794,3.3469256210129945,0.0,1.204861802387748
558,G117362010     ,2023,39,60.391666666666666,2.191666666666667,1.9,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18.0,1.0,1.561489361702128,43.97872340425532,多摩川精機販売（株）,188,1.8370463078848565,3.390621982515763,0.0,1.218353042907897
559,G1174ECB010    ,2023,36,10.116666666666667,0.225,0.3,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,2.3634285714285714,7.233714285714286,住友電装（株）,35,2.7805042016806722,4.263853217961835,0.0,0.8530610216960478
560,G1174ECB010    ,2023,37,6.8474576271186445,0.2711864406779661,0.288135593220339,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,2.39780487804878,6.920487804878049,住友電装（株）,41,2.8209469153515063,3.016607469478503,0.0,0.6658930218123353
561,G1174ECB010    ,2023,38,9.166666666666666,0.20833333333333334,0.2833333333333333,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,2.424285714285714,6.981142857142857,住友電装（株）,35,2.852100840336134,4.003234863321866,0.0,0.8088162836081175
562,G1174ECB010    ,2023,39,5.087719298245614,0.2894736842105263,0.2894736842105263,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.6113333333333335,7.059333333333333,住友電装（株）,30,1.8956862745098042,2.1972810450353513,0.0,0.529442363241643
563,G1174ECE010    ,2023,36,17.641666666666666,0.3,0.4083333333333333,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,3.127708333333333,9.529583333333333,住友電装（株）,48,3.5950670498084287,5.644063042877816,0.0,1.127254003064223
564,G1174ECE010    ,2023,37,13.566666666666666,0.325,0.375,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,3.064705882352941,9.016470588235293,住友電装（株）,51,3.522650439486139,4.587359123852199,0.0,0.9652793586261019
565,G1174ECE010    ,2023,38,15.258333333333333,0.2916666666666667,0.36666666666666664,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,2.955531914893617,9.029361702127659,住友電装（株）,47,3.397163120567376,5.1520041479928445,0.0,1.0427462924048245
566,G1174ECE010    ,2023,39,9.966666666666667,0.3333333333333333,0.38333333333333336,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50.0,1.0,1.996875,8.625625,住友電装（株）,32,2.2952586206896552,3.5227799564424163,0.0,0.7922826136603036
567,G1250ECB010    ,2023,36,5.541666666666667,0.15,0.15833333333333333,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4444444444444444,2.4499999999999997,3.6657407407407407,（株）バルカー,18,2.8160919540229883,4.19929275069462,0.24,0.8915953833919714
568,G1250ECB010    ,2023,37,4.25,0.15,0.15,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.5,2.0709999999999997,3.540833333333333,（株）バルカー,20,2.380459770114942,3.3341178316466613,0.24,0.8046840312897576
569,G1250ECB010    ,2023,38,4.108333333333333,0.15833333333333333,0.15,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4736842105263157,2.3278947368421052,3.5078947368421054,（株）バルカー,19,2.675741076830006,3.2532438665221854,0.24,0.7927188001703439
570,G1250ECB010    ,2023,39,5.825,0.175,0.15833333333333333,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.3125,1.723125,3.5697916666666667,（株）バルカー,16,1.980603448275862,4.532633012352884,0.24,0.8967031210961592
571,G1250ECC010    ,2023,36,4.783333333333333,0.08333333333333333,0.09166666666666666,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.6363636363636365,3.821818181818182,2.3954545454545455,（株）バルカー,11,4.392894461859979,5.546770679598002,0.24,0.6968450920139797
572,G1250ECC010    ,2023,37,2.5294117647058822,0.10084033613445378,0.10084033613445378,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4615384615384615,2.46,2.3589743589743586,（株）バルカー,13,2.8275862068965516,2.9784739982949704,0.24,0.5915493605773323
573,G1250ECC010    ,2023,38,3.05,0.1,0.09166666666666666,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4166666666666667,2.9675,2.2263888888888888,（株）バルカー,12,3.4109195402298846,3.805364940736119,0.24,0.6063764363539124
574,G1250ECC010    ,2023,39,4.175,0.125,0.09166666666666666,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4444444444444444,2.0944444444444446,2.244444444444445,（株）バルカー,9,2.4074074074074074,5.16707920792079,0.24,0.652188483043005
575,G1250ECE010    ,2023,36,14.883333333333333,0.3416666666666667,0.3333333333333333,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4878048780487805,2.870731707317073,7.61788617886179,（株）バルカー,41,3.2621951219512195,5.427042570852602,0.24,1.5476259848265828
576,G1250ECE010    ,2023,37,12.533333333333333,0.325,0.31666666666666665,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.5,3.017142857142857,7.521825396825397,（株）バルカー,42,3.4285714285714284,4.628506110964564,0.24,1.4298464344987338
577,G1250ECE010    ,2023,38,12.833333333333334,0.325,0.30833333333333335,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.45,2.6614999999999998,7.6075,（株）バルカー,40,3.0244318181818177,4.6859215442850015,0.24,1.4468169100647943
578,G1250ECE010    ,2023,39,14.716666666666667,0.35833333333333334,0.31666666666666665,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60.0,1.4482758620689655,1.9182758620689653,7.114367816091954,（株）バルカー,29,2.1798589341692787,5.746066366875802,0.24,1.5236271258324805
