,Unnamed: 0,KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
62,339243,A632,AS6792,A,M01,2023-12-08,2,690,0.0,2023/12/08 22:00:00,2023/12/09 08:10:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41482,M01,2023/12/08 08:03:29,41482,2023/12/08 22:41:12,< NULL >,< NULL >,41482,< NULL >,IA000
63,339244,A632,AS6792,A,M01,2023-12-09,2,690,0.0,2023/12/09 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:03:37,SYS_TT,2023/12/09 08:15:10,< NULL >,< NULL >,< NULL >,< NULL >,IA000
64,339245,A632,AS6792,A,M01,2023-12-10,1,750,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:02:27,SYS_TT,2023/12/10 08:15:17,< NULL >,< NULL >,< NULL >,< NULL >,IA000
65,339246,A632,AS6792,A,M01,2023-12-11,1,750,0.0,2023/12/11 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/11 08:04:05,SYS_TT,2023/12/11 08:15:24,< NULL >,< NULL >,< NULL >,< NULL >,IA000
66,339247,A632,AS6792,A,M01,2023-12-12,1,750,0.0,2023/12/12 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/12 08:04:40,SYS_TT,2023/12/12 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IA000
67,339248,A632,AS6792,A,M01,2023-12-13,1,750,0.0,2023/12/13 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/13 08:03:36,SYS_TT,2023/12/13 08:15:43,< NULL >,< NULL >,< NULL >,< NULL >,IA000
68,339249,A632,AS6792,A,M01,2023-12-14,1,750,492.0,2023/12/14 08:30:00,2023/12/14 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,99.65,99.81,99.46,< NULL >,0,291,99.46,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,41346,M01,2023/12/14 08:04:15,41346,2023/12/15 16:11:13,< NULL >,26227,33682,< NULL >,IA000
69,339250,A632,AS6792,A,M01,2023-12-15,1,750,0.0,2023/12/15 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/15 08:03:31,SYS_TT,2023/12/15 08:15:21,< NULL >,< NULL >,< NULL >,< NULL >,IA000
70,339251,A632,AS6792,A,M01,2023-12-16,1,750,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:04:43,SYS_TT,2023/12/16 08:15:16,< NULL >,< NULL >,< NULL >,< NULL >,IA000
71,339252,A632,AS6792,A,M01,2023-12-17,2,690,0.0,2023/12/17 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:03:38,SYS_TT,2023/12/17 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IA000
72,339257,A642,AS6795,A,M01,2023-12-06,2,690,507.0,2023/12/06 22:00:00,2023/12/07 08:15:00,0,0,< NULL >,< NULL >,1,0,0,0,102764,100.0,99.93,99.93,< NULL >,0,320,99.93,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M01,2023/12/06 08:02:38,25005,2023/12/07 08:44:00,097464,25005,41271,< NULL >,IA000
73,339258,A642,AS6795,A,M01,2023-12-07,2,690,507.0,2023/12/07 22:00:00,2023/12/08 08:15:00,0,0,< NULL >,< NULL >,2,0,0,0,113166,100.0,99.31,99.31,< NULL >,0,318,99.31,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M01,2023/12/07 08:02:38,25005,2023/12/08 09:12:14,107865,25005,45986,< NULL >,IA000
74,339259,A642,AS6795,A,M01,2023-12-08,2,690,507.0,2023/12/08 22:00:00,2023/12/09 08:15:00,0,0,< NULL >,< NULL >,0,0,0,0,123665,100.0,99.93,99.93,< NULL >,0,320,99.93,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M01,2023/12/08 08:03:37,25005,2023/12/12 13:21:46,118363,25005,45986,< NULL >,IA000
75,339260,A642,AS6795,A,M01,2023-12-09,2,690,0.0,2023/12/09 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:03:45,SYS_TT,2023/12/09 08:15:04,< NULL >,< NULL >,< NULL >,< NULL >,IA000
76,339261,A642,AS6795,A,M01,2023-12-10,1,750,0.0,2023/12/10 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:02:34,SYS_TT,2023/12/10 08:15:06,< NULL >,< NULL >,< NULL >,< NULL >,IA000
77,339262,A642,AS6795,A,M01,2023-12-11,1,750,328.0,2023/12/11 08:35:00,2023/12/11 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,128862,100.0,99.44,99.44,< NULL >,0,206,99.44,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31542,M01,2023/12/11 08:04:21,31542,2023/12/11 18:23:36,123666,26227,31542,< NULL >,IA000
78,339263,A642,AS6795,A,M01,2023-12-12,1,750,552.0,2023/12/12 08:35:00,2023/12/12 19:30:00,0,0,< NULL >,< NULL >,3,0,0,0,139862,98.06,100.04,98.1,< NULL >,0,342,98.1,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M01,2023/12/12 08:04:50,25005,2023/12/13 15:13:43,134165,25005,31542,< NULL >,IA000
79,339264,A642,AS6795,A,M01,2023-12-13,1,750,492.0,2023/12/13 08:35:00,2023/12/13 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,150362,100.0,99.76,99.76,< NULL >,0,310,99.76,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M01,2023/12/13 08:03:44,25005,2023/12/14 11:02:52,145165,25005,31542,< NULL >,IA000
80,339265,A642,AS6795,A,M01,2023-12-14,1,750,224.0,2023/12/14 08:35:00,2023/12/14 19:30:00,0,0,< NULL >,< NULL >,2,0,0,0,161463,100.0,98.25,98.25,< NULL >,0,139,98.25,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31542,M01,2023/12/14 08:04:22,31542,2023/12/14 19:19:09,155665,25005,31542,< NULL >,IA000
81,339266,A642,AS6795,A,M01,2023-12-15,1,750,492.0,2023/12/15 08:35:00,2023/12/15 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,171961,99.43,100.01,99.44,< NULL >,0,309,99.44,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M01,2023/12/15 08:03:39,25005,2023/12/18 09:01:38,166766,25005,31542,< NULL >,IA000
82,339267,A642,AS6795,A,M01,2023-12-16,1,750,0.0,2023/12/16 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:04:53,SYS_TT,2023/12/16 08:15:06,< NULL >,< NULL >,< NULL >,< NULL >,IA000
83,339268,A642,AS6795,A,M01,2023-12-17,2,690,0.0,2023/12/17 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:03:55,SYS_TT,2023/12/17 08:15:06,< NULL >,< NULL >,< NULL >,< NULL >,IA000
84,339281,A521,AS5320,A,M01,2023-12-04,1,750,0.0,2023/12/04 08:30:00,2023/12/04 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,380366,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,38874,M01,2023/12/04 08:00:27,38874,2023/12/04 17:20:54,376361,< NULL >,38874,< NULL >,IA000
85,339283,A521,AS5320,A,M01,2023-12-05,1,750,0.0,2023/12/05 08:30:00,2023/12/05 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,389164,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,38874,M01,2023/12/05 08:00:19,38874,2023/12/05 18:29:22,384561,< NULL >,38874,< NULL >,IA000
86,339285,A521,AS5320,A,M01,2023-12-06,1,750,0.0,2023/12/06 08:30:00,2023/12/06 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,397364,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,38874,M01,2023/12/06 08:00:21,38874,2023/12/06 18:19:28,393265,< NULL >,38874,< NULL >,IA000
87,339287,A521,AS5320,A,M01,2023-12-07,1,750,0.0,2023/12/07 08:30:00,2023/12/07 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,405561,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,38874,M01,2023/12/07 08:00:36,38874,2023/12/07 20:16:14,400864,< NULL >,38874,< NULL >,IA000
88,339289,A521,AS5320,A,M01,2023-12-08,1,750,0.0,2023/12/08 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/07 08:00:36,SYS_TT,2023/12/08 08:15:08,< NULL >,< NULL >,< NULL >,< NULL >,IA000
89,339299,A621,AS6794,A,M02,2023-12-04,1,750,450.0,2023/12/04 08:35:00,2023/12/04 17:20:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V00896,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,26319,M02,2023/12/04 08:01:24,26319,2023/12/11 15:20:04,23M7V00628,26319,45666,< NULL >,IA000
90,339300,A621,AS6794,A,M02,2023-12-05,1,750,580.0,2023/12/05 08:35:00,2023/12/05 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V01544,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,26319,M02,2023/12/05 08:02:48,26319,2023/12/11 15:20:17,23M7V01217,26319,45666,< NULL >,IA000
91,339301,A621,AS6794,A,M02,2023-12-06,1,750,580.0,2023/12/06 08:35:00,2023/12/06 19:30:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V02169,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,26319,M02,2023/12/06 08:01:09,26319,2023/12/11 15:20:36,23M7V01861,26319,45666,< NULL >,IA000
92,339302,A621,AS6794,A,M02,2023-12-07,1,750,520.0,2023/12/07 08:35:00,2023/12/07 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V02797,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,26319,M02,2023/12/07 08:01:29,26319,2023/12/11 15:20:48,23M7V02489,26319,45666,< NULL >,IA000
93,339303,A621,AS6794,A,M02,2023-12-08,1,750,520.0,2023/12/08 08:35:00,2023/12/08 18:30:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V03424,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,26319,M02,2023/12/08 08:01:55,26319,2023/12/11 15:21:04,23M7V03116,26319,45666,< NULL >,IA000
94,339304,A621,AS6794,A,M02,2023-12-09,1,750,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M02,2023/12/09 08:02:37,SYS_TT,2023/12/09 08:15:09,< NULL >,< NULL >,< NULL >,< NULL >,IA000
95,339305,A621,AS6794,A,M02,2023-12-10,2,690,0.0,2023/12/10 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M02,2023/12/10 08:01:26,SYS_TT,2023/12/10 08:15:15,< NULL >,< NULL >,< NULL >,< NULL >,IA000
96,339306,A621,AS6794,A,M02,2023-12-11,2,690,535.0,2023/12/11 22:05:00,2023/12/12 08:15:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V04372,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,26319,M02,2023/12/11 08:01:53,26319,2023/12/13 08:39:08,23M7V04053,26319,45666,< NULL >,IA000
97,339307,A621,AS6794,A,M02,2023-12-12,2,690,535.0,2023/12/12 22:05:00,2023/12/13 08:15:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V05033,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,24242,M02,2023/12/12 08:03:31,24242,2023/12/13 14:31:51,23M7V04714,25005,45666,< NULL >,IA000
98,339308,A621,AS6794,A,M02,2023-12-13,2,690,535.0,2023/12/13 22:05:00,2023/12/14 08:15:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V05664,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M02,2023/12/13 08:01:45,25005,2023/12/14 11:07:42,23M7V05345,25005,41649,< NULL >,IA000
99,339309,A621,AS6794,A,M02,2023-12-14,2,690,535.0,2023/12/14 22:05:00,2023/12/15 08:15:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V06329,100.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,25005,M02,2023/12/14 08:03:28,25005,2023/12/15 15:12:56,23M7V06011,25005,45666,< NULL >,IA000
100,339310,A621,AS6794,A,M02,2023-12-15,2,690,0.0,2023/12/15 22:05:00,2023/12/16 08:15:00,0,0,< NULL >,< NULL >,0,0,0,0,23M7V06959,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45666,M02,2023/12/15 08:02:42,45666,2023/12/16 08:12:48,23M7V06370,< NULL >,45666,< NULL >,IA000
101,339311,A621,AS6794,A,M02,2023-12-16,2,690,0.0,2023/12/16 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M02,2023/12/16 08:03:14,SYS_TT,2023/12/16 08:15:14,< NULL >,< NULL >,< NULL >,< NULL >,IA000
102,339312,A621,AS6794,A,M02,2023-12-17,1,750,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M02,2023/12/17 08:01:30,SYS_TT,2023/12/17 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IA000
103,339332,A511,CL5300,A,M01,2023-12-04,1,750,0.0,2023/12/04 08:30:00,2023/12/04 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,380566,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,37009,M01,2023/12/04 08:00:22,37009,2023/12/04 17:09:34,376561,< NULL >,37009,< NULL >,IA000
104,339333,A511,CL5300,A,M01,2023-12-05,1,750,0.0,2023/12/05 08:30:00,2023/12/05 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,389366,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46876,M01,2023/12/05 08:00:15,46876,2023/12/05 22:08:31,384861,< NULL >,46876,< NULL >,IA000
105,339334,A511,CL5300,A,M01,2023-12-06,1,750,0.0,2023/12/06 08:30:00,2023/12/06 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,397566,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46876,M01,2023/12/06 08:00:14,46876,2023/12/06 18:24:04,393661,< NULL >,46876,< NULL >,IA000
106,339335,A511,CL5300,A,M01,2023-12-07,1,750,0.0,2023/12/07 08:30:00,2023/12/07 18:25:00,0,0,< NULL >,< NULL >,0,0,0,0,405766,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,46876,M01,2023/12/07 08:00:30,46876,2023/12/07 18:25:37,401161,< NULL >,46876,< NULL >,IA000
107,339336,A511,CL5300,A,M01,2023-12-08,1,750,0.0,2023/12/08 08:30:00,2023/12/08 17:15:00,0,0,< NULL >,< NULL >,0,0,0,0,413566,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40612,M01,2023/12/08 08:00:22,40612,2023/12/08 17:29:23,409861,< NULL >,40612,< NULL >,IA000
108,339337,A511,CL5300,A,M01,2023-12-09,1,750,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:00:29,SYS_TT,2023/12/09 08:15:01,< NULL >,< NULL >,< NULL >,< NULL >,IA000
109,339338,A511,CL5300,A,M01,2023-12-10,2,690,0.0,2023/12/10 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:00:24,SYS_TT,2023/12/10 08:15:02,< NULL >,< NULL >,< NULL >,< NULL >,IA000
110,339339,A511,CL5300,A,M01,2023-12-11,2,690,0.0,2023/12/11 22:00:00,2023/12/12 06:45:00,0,0,< NULL >,< NULL >,0,0,0,0,425666,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40612,M01,2023/12/11 08:00:22,40612,2023/12/12 06:40:16,421661,< NULL >,40612,< NULL >,IA000
111,339340,A511,CL5300,A,M01,2023-12-12,2,690,0.0,2023/12/12 22:00:00,2023/12/13 06:45:00,0,0,< NULL >,< NULL >,0,0,0,0,434166,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40612,M01,2023/12/12 08:00:38,40612,2023/12/13 06:51:16,430461,< NULL >,40612,< NULL >,IA000
112,339341,A511,CL5300,A,M01,2023-12-13,2,690,0.0,2023/12/13 22:00:00,2023/12/14 06:45:00,0,0,< NULL >,< NULL >,0,0,0,0,442366,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40612,M01,2023/12/13 08:00:15,40612,2023/12/14 07:00:08,438261,< NULL >,40612,< NULL >,IA000
113,339342,A511,CL5300,A,M01,2023-12-14,2,690,0.0,2023/12/14 22:00:00,2023/12/15 06:45:00,0,0,< NULL >,< NULL >,0,0,0,0,451166,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40612,M01,2023/12/14 08:00:22,40612,2023/12/15 06:49:04,447061,< NULL >,40612,< NULL >,IA000
114,339343,A511,CL5300,A,M01,2023-12-15,2,690,0.0,2023/12/15 22:00:00,2023/12/16 06:45:00,0,0,< NULL >,< NULL >,0,0,0,0,459266,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40612,M01,2023/12/15 08:00:36,40612,2023/12/16 06:42:21,455261,< NULL >,40612,< NULL >,IA000
115,339344,A511,CL5300,A,M01,2023-12-16,2,690,0.0,2023/12/16 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/16 08:00:26,SYS_TT,2023/12/16 08:15:01,< NULL >,< NULL >,< NULL >,< NULL >,IA000
116,339345,A511,CL5300,A,M01,2023-12-17,1,750,0.0,2023/12/17 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/17 08:00:18,SYS_TT,2023/12/17 08:15:01,< NULL >,< NULL >,< NULL >,< NULL >,IA000
117,339396,A631,AS6792,B,M01,2023-12-04,1,750,0.0,2023/12/04 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/04 08:03:06,SYS_TT,2023/12/04 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IA000
118,339397,A631,AS6792,B,M01,2023-12-05,1,750,377.0,2023/12/05 08:30:00,2023/12/05 18:55:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,99.55,99.92,99.47,< NULL >,0,223,99.47,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45211,M01,2023/12/05 08:03:38,45211,2023/12/05 17:14:23,< NULL >,26227,45211,< NULL >,IA000
119,339398,A631,AS6792,B,M01,2023-12-06,1,750,0.0,2023/12/06 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/06 08:01:58,SYS_TT,2023/12/06 08:16:25,< NULL >,< NULL >,< NULL >,< NULL >,IA000
120,339399,A631,AS6792,B,M01,2023-12-07,1,750,522.0,2023/12/07 08:30:00,2023/12/07 18:55:00,0,0,< NULL >,< NULL >,0,0,0,626,< NULL >,99.67,99.87,99.55,< NULL >,0,309,99.55,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43377,M01,2023/12/07 08:02:16,43377,2023/12/08 13:34:21,< NULL >,26227,45211,< NULL >,IA000
121,339400,A631,AS6792,B,M01,2023-12-08,1,750,0.0,2023/12/08 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/08 08:03:23,SYS_TT,2023/12/08 08:15:13,< NULL >,< NULL >,< NULL >,< NULL >,IA000
122,339401,A631,AS6792,B,M01,2023-12-09,1,750,0.0,2023/12/09 08:30:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/09 08:03:31,SYS_TT,2023/12/09 08:15:11,< NULL >,< NULL >,< NULL >,< NULL >,IA000
123,339402,A631,AS6792,B,M01,2023-12-10,2,690,0.0,2023/12/10 22:00:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0.0,0.0,0.0,< NULL >,0,0,0.0,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/12/10 08:02:22,SYS_TT,2023/12/10 08:15:18,< NULL >,< NULL >,< NULL >,< NULL >,IA000
124,339403,A631,AS6792,B,M01,2023-12-11,2,690,507.0,2023/12/11 22:00:00,2023/12/12 08:10:00,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,99.66,101.17,100.83,< NULL >,0,304,100.83,0.0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,33682,M01,2023/12/11 08:03:50,33682,2023/12/12 13:39:29,< NULL >,26227,43377,< NULL >,IA000
